TransactionID,CustomerID,TransactionAmount,TransactionType,Merchant,TransactionTime,Location,DeviceType,PreviousTransactions,AccountBalance,IsInternational,Fraud
TXN100817,CUST1398,1522.21,Debit,Local Store,2025-12-23 06:12:00,Delhi,Mobile,5,16732.17,No,0
TXN100818,CUST1223,496.75,Credit,Flipkart,2025-09-20 03:41:00,Kolkata,Mobile,7,13263.6,No,0
TXN100819,CUST1122,5391.75,Debit,ATM,2025-02-09 05:21:00,Hyderabad,ATM,6,78117.02,No,0
TXN100820,CUST1133,1647.1,Debit,Local Store,2025-01-24 09:31:00,Hyderabad,Mobile,5,31117.4,No,0
TXN100821,CUST1163,3605.16,Debit,Zomato,2025-10-01 20:21:00,Chennai,Mobile,6,12328.53,No,0
TXN100822,CUST1215,11449.21,Debit,Zomato,2025-05-18 14:17:00,Delhi,Web,8,45618.09,No,0
TXN100823,CUST1221,984.83,Credit,Flipkart,2025-10-06 15:00:00,Mumbai,Mobile,9,88422.89,No,0
TXN100824,CUST1235,1905.76,Credit,Flipkart,2025-02-08 11:46:00,Chennai,Mobile,9,49439.77,No,0
TXN100825,CUST1331,359.47,Debit,Flipkart,2025-06-16 15:28:00,Pune,Mobile,9,32979.54,No,0
TXN100826,CUST1146,688.71,Credit,Local Store,2025-07-20 16:03:00,Mumbai,Mobile,9,42231.26,No,0
TXN100827,CUST1239,1010.84,Debit,Other,2025-12-11 00:24:00,Hyderabad,Mobile,5,72846.61,Yes,1
TXN100828,CUST1076,1355.06,Debit,Amazon,2025-12-28 21:21:00,Chennai,Web,7,108660.8,Yes,0
TXN100829,CUST1009,130.48,Debit,Swiggy,2025-04-18 20:09:00,Delhi,Web,10,14569.96,No,0
TXN100830,CUST1074,5159.86,Debit,Apple,2025-07-01 14:21:00,Pune,Mobile,8,30235.79,No,0
TXN100831,CUST1442,2067.51,Credit,Flipkart,2025-12-27 12:45:00,Hyderabad,Mobile,7,46790.4,No,0
TXN100832,CUST1492,1838.47,Credit,Swiggy,2025-06-02 15:00:00,Bengaluru,ATM,9,33826.11,No,0
TXN100833,CUST1401,8507.25,Credit,Other,2025-07-24 22:58:00,Delhi,ATM,9,44235.02,No,0
TXN100834,CUST1253,5547.44,Debit,Apple,2025-03-09 21:16:00,Chennai,Mobile,7,155820.87,No,0
TXN100835,CUST1230,942.6,Credit,Local Store,2025-11-04 09:12:00,Kolkata,Web,6,24431.63,No,0
TXN100836,CUST1007,620.38,Debit,Swiggy,2025-03-08 10:25:00,Delhi,Web,7,10305.56,No,0
TXN100837,CUST1174,2044.61,Credit,Flipkart,2025-04-23 12:02:00,Chennai,Mobile,10,119079.42,No,0
TXN100838,CUST1141,5174.83,Debit,Walmart,2025-07-01 17:31:00,Chennai,Mobile,6,111954.22,No,0
TXN100839,CUST1168,945.17,Debit,Zomato,2025-03-26 21:12:00,Kolkata,Mobile,9,44687.34,No,0
TXN100840,CUST1170,2668.66,Debit,ATM,2025-11-06 06:38:00,Hyderabad,Web,9,20509.33,No,0
TXN100841,CUST1393,6041.15,Debit,ATM,2025-06-18 18:51:00,Chennai,Web,3,56564.74,No,0
TXN100842,CUST1434,2946.08,Debit,Swiggy,2025-04-20 09:47:00,Pune,Web,7,30469.65,No,0
TXN100843,CUST1283,222.53,Debit,ATM,2025-10-14 04:24:00,Hyderabad,Mobile,10,23575.44,No,0
TXN100844,CUST1122,332.03,Debit,Myntra,2025-08-03 04:49:00,Mumbai,Web,5,17902.54,No,0
TXN100845,CUST1194,7966.75,Debit,Myntra,2025-01-09 20:43:00,Bengaluru,Web,9,29372.26,No,0
TXN100846,CUST1005,1223.91,Debit,Swiggy,2025-05-13 02:37:00,Kolkata,ATM,7,44809.45,No,0
TXN100847,CUST1029,1525.51,Debit,Flipkart,2025-10-26 03:32:00,Hyderabad,Mobile,4,33628.61,No,0
TXN100848,CUST1165,1935.43,Debit,Google,2025-05-31 13:43:00,London,Web,7,57712.94,No,0
TXN100849,CUST1422,4591.49,Debit,Flipkart,2025-03-05 10:33:00,Pune,Mobile,7,25224.55,No,0
TXN100850,CUST1339,501.27,Debit,Local Store,2025-06-03 17:33:00,Chennai,Web,9,21721.32,Yes,0
TXN100851,CUST1136,725.78,Credit,Flipkart,2025-09-06 11:12:00,Mumbai,Web,4,39758.53,No,0
TXN100852,CUST1496,401.27,Credit,Local Store,2025-09-15 19:13:00,Mumbai,Mobile,7,31720.74,No,0
TXN100853,CUST1365,139.21,Debit,Google,2025-05-03 08:08:00,Delhi,Web,10,90493.9,No,0
TXN100854,CUST1321,1652.49,Credit,Walmart,2025-10-21 05:05:00,Kochi,Mobile,6,22926.88,No,0
TXN100855,CUST1342,461.35,Credit,Local Store,2025-05-21 07:21:00,Delhi,Web,5,20399.9,Yes,0
TXN100856,CUST1500,2871.39,Credit,Uber,2025-01-24 12:26:00,Chennai,Mobile,7,26196.92,No,0
TXN100857,CUST1145,597.84,Debit,Myntra,2025-03-15 04:40:00,Kolkata,Web,7,21810.04,No,0
TXN100858,CUST1327,285.24,Debit,Zomato,2025-08-24 11:59:00,Chennai,ATM,11,18533.68,No,0
TXN100859,CUST1217,3147.1,Debit,Myntra,2025-10-30 03:11:00,Pune,Mobile,10,8741.96,No,0
TXN100860,CUST1301,1849.91,Debit,Local Store,2025-08-27 16:21:00,Kolkata,Mobile,5,12516.59,No,0
TXN100861,CUST1132,929.32,Debit,Uber,2025-04-06 11:28:00,Hyderabad,Mobile,3,27169.24,Yes,0
TXN100862,CUST1292,982.96,Debit,Amazon,2025-05-10 20:27:00,Hyderabad,Mobile,1,11151.43,Yes,0
TXN100863,CUST1070,1999.74,Credit,Walmart,2025-10-13 14:34:00,Kochi,Web,5,45410.25,No,0
TXN100864,CUST1252,6012.69,Credit,Walmart,2025-10-29 08:14:00,Pune,Web,6,39241.33,No,0
TXN100865,CUST1415,1638.79,Debit,Amazon,2025-07-24 16:26:00,Hyderabad,ATM,6,17990.28,Yes,0
TXN100866,CUST1275,1754.29,Debit,Zomato,2025-11-21 21:54:00,Hyderabad,ATM,13,28577.09,No,0
TXN100867,CUST1445,694.35,Debit,ATM,2025-11-24 07:28:00,Delhi,Mobile,6,25752.3,No,0
TXN100868,CUST1364,865.88,Credit,Google,2025-05-12 08:19:00,Chennai,Web,11,7680.1,No,0
TXN100869,CUST1182,50.0,Debit,Apple,2025-04-21 03:08:00,Chennai,Web,7,41510.69,Yes,1
TXN100870,CUST1167,427.0,Debit,ATM,2025-05-23 20:55:00,Chennai,Mobile,11,18993.97,No,0
TXN100871,CUST1091,378.01,Debit,Uber,2025-07-02 03:39:00,Bengaluru,Mobile,11,14313.17,No,0
TXN100872,CUST1202,367.99,Debit,Local Store,2025-03-28 01:50:00,Delhi,Mobile,6,49447.04,No,0
TXN100873,CUST1346,748.52,Debit,Apple,2025-08-17 21:58:00,London,Web,5,35682.05,No,0
TXN100874,CUST1019,832.34,Debit,Zomato,2025-03-14 16:08:00,Kolkata,Web,11,58890.49,No,0
TXN100875,CUST1039,378.0,Credit,Google,2025-01-27 18:27:00,Chennai,Web,4,27216.66,No,0
TXN100876,CUST1126,3860.47,Credit,Walmart,2025-05-10 10:08:00,Delhi,Mobile,10,34943.06,No,0
TXN100877,CUST1451,1996.18,Credit,Local Store,2025-06-27 21:50:00,Mumbai,ATM,8,54142.1,No,0
TXN100878,CUST1173,1347.91,Credit,Local Store,2025-05-24 08:02:00,Chennai,Mobile,9,104532.48,No,0
TXN100879,CUST1141,2091.3,Debit,Google,2025-06-25 06:59:00,Dubai,Web,4,23538.53,No,0
TXN100880,CUST1242,196.52,Debit,Myntra,2025-03-20 07:42:00,Mumbai,Mobile,8,35813.17,No,0
TXN100881,CUST1220,191.04,Debit,Uber,2025-11-04 20:36:00,London,Mobile,6,45714.75,No,0
TXN100882,CUST1126,3707.85,Credit,Google,2025-09-16 08:13:00,Mumbai,Web,8,45441.98,No,0
TXN100883,CUST1058,11870.6,Debit,Flipkart,2025-08-04 22:05:00,Delhi,ATM,15,20234.06,No,0
TXN100884,CUST1148,1158.06,Debit,Flipkart,2025-05-10 09:39:00,Chennai,Mobile,7,27336.55,No,0
TXN100885,CUST1476,10409.22,Debit,Google,2025-11-27 06:35:00,Mumbai,Mobile,10,45379.88,No,0
TXN100886,CUST1456,1097.92,Debit,Other,2025-10-17 16:48:00,Bengaluru,Mobile,10,33928.94,No,0
TXN100887,CUST1317,539.89,Debit,Walmart,2025-03-10 12:56:00,Kochi,Mobile,12,124988.73,No,0
TXN100888,CUST1383,2922.7,Debit,Google,2025-12-16 18:10:00,Pune,Mobile,9,23573.29,No,0
TXN100889,CUST1361,127.65,Debit,Swiggy,2025-02-05 08:59:00,Kochi,Web,9,16320.9,No,0
TXN100890,CUST1423,609.49,Debit,Zomato,2025-04-09 06:41:00,Pune,ATM,5,42760.97,No,0
TXN100891,CUST1001,479.34,Credit,Flipkart,2025-08-21 16:58:00,Kochi,Mobile,7,14709.03,No,0
TXN100892,CUST1387,330.37,Debit,Apple,2025-11-27 21:53:00,Bengaluru,Mobile,16,21081.71,Yes,0
TXN100893,CUST1461,666.18,Debit,ATM,2025-04-12 14:15:00,Mumbai,Mobile,6,31587.39,No,0
TXN100894,CUST1348,1466.24,Debit,Google,2025-11-20 05:33:00,Kolkata,Mobile,11,29006.6,Yes,0
TXN100895,CUST1190,4070.28,Credit,Flipkart,2025-07-03 21:23:00,Kolkata,Mobile,15,28415.59,No,0
TXN100896,CUST1191,3107.38,Debit,Zomato,2025-03-02 01:56:00,Pune,Mobile,13,19484.7,No,0
TXN100897,CUST1369,222.81,Credit,Zomato,2025-02-21 18:47:00,Bengaluru,Mobile,9,39234.35,No,0
TXN100898,CUST1409,10827.94,Debit,Apple,2025-03-29 20:18:00,Chennai,Mobile,7,151666.91,No,0
TXN100899,CUST1312,3813.69,Credit,Local Store,2025-11-19 20:14:00,Dubai,Mobile,9,55385.99,No,0
TXN100900,CUST1417,1141.95,Credit,Other,2025-07-17 07:54:00,Delhi,Mobile,10,7459.13,No,0
TXN100901,CUST1422,4210.95,Debit,Swiggy,2025-04-07 21:44:00,Chennai,Mobile,6,21906.0,No,0
TXN100902,CUST1117,436.46,Debit,Google,2025-06-20 23:03:00,Kochi,ATM,10,44310.78,No,0
TXN100903,CUST1134,2551.92,Debit,Amazon,2025-08-13 21:33:00,Dubai,Web,8,9683.02,No,0
TXN100904,CUST1058,158.45,Debit,Google,2025-11-18 12:41:00,Bengaluru,ATM,4,4835.94,No,0
TXN100905,CUST1044,806.56,Debit,Local Store,2025-01-24 23:18:00,Kochi,Mobile,5,17263.9,No,0
TXN100906,CUST1173,4290.74,Debit,Uber,2025-02-07 10:29:00,Dubai,Mobile,10,16211.76,No,0
TXN100907,CUST1160,693.53,Debit,Myntra,2025-12-25 02:53:00,Dubai,Mobile,6,101728.15,No,0
TXN100908,CUST1173,724.64,Debit,Walmart,2025-11-29 00:02:00,Dubai,Mobile,12,38816.84,No,0
TXN100909,CUST1317,599.4,Debit,Local Store,2025-06-15 23:37:00,Delhi,Web,8,26676.63,No,0
TXN100910,CUST1303,900.34,Debit,ATM,2025-10-16 04:34:00,Hyderabad,Mobile,11,23460.05,No,0
TXN100911,CUST1149,398.7,Debit,Zomato,2025-11-11 12:11:00,Chennai,Mobile,10,41689.04,No,0
TXN100912,CUST1080,,Debit,Other,2025-11-22 19:24:00,Chennai,Web,12,34494.09,No,0
TXN100913,CUST1374,330.59,Debit,Amazon,2025-01-20 16:45:00,Mumbai,Mobile,6,41630.15,Yes,0
TXN100914,CUST1213,1516.12,Debit,Walmart,2025-11-20 14:22:00,Mumbai,ATM,8,37887.34,Yes,0
TXN100915,CUST1203,2554.43,Credit,Flipkart,2025-11-03 12:56:00,Bengaluru,Mobile,11,64819.73,No,0
TXN100916,CUST1252,525.41,Debit,ATM,2025-07-09 16:26:00,Mumbai,Web,3,30473.49,No,0
TXN100917,CUST1229,255.65,Debit,Google,2025-07-11 17:31:00,Bengaluru,Mobile,6,53317.25,No,0
TXN100918,CUST1164,615.23,Debit,Walmart,2025-05-27 00:54:00,Kochi,ATM,12,38856.41,No,0
TXN100919,CUST1227,738.19,Credit,Flipkart,2025-03-22 16:59:00,Hyderabad,Mobile,10,34608.1,No,0
TXN100920,CUST1147,2748.65,Credit,Myntra,2025-08-25 15:14:00,Delhi,Web,10,22032.49,No,0
TXN100921,CUST1020,945.91,Credit,Flipkart,2025-04-05 03:25:00,Delhi,Mobile,4,28307.52,Yes,0
TXN100922,CUST1441,1099.38,Debit,Amazon,2025-08-05 19:49:00,Chennai,Web,7,28682.74,No,0
TXN100923,CUST1402,269.01,Debit,Zomato,2025-10-23 01:11:00,London,Mobile,12,66773.64,No,0
TXN100924,CUST1047,903.42,Debit,Local Store,2025-04-06 18:08:00,Delhi,Mobile,11,35480.21,No,0
TXN100925,CUST1233,4612.28,Debit,Apple,2025-02-23 14:15:00,Hyderabad,ATM,7,15096.53,No,0
TXN100926,CUST1305,3282.09,Credit,Local Store,2025-08-03 11:57:00,Chennai,ATM,5,9320.92,Yes,0
TXN100927,CUST1014,663.14,Debit,Local Store,2025-03-07 23:48:00,Hyderabad,Mobile,8,12665.2,No,0
TXN100928,CUST1143,2515.33,Credit,Flipkart,2025-12-20 22:26:00,Chennai,Web,8,17735.35,No,0
TXN100929,CUST1415,953.27,Debit,Google,2025-04-09 19:52:00,Hyderabad,Mobile,7,42010.62,No,0
TXN100930,CUST1001,1815.65,Credit,Walmart,2025-12-08 06:50:00,Delhi,Web,7,18688.87,No,0
TXN100931,CUST1373,816.85,Debit,Apple,2025-03-06 05:33:00,Dubai,Web,8,74598.27,No,0
TXN100932,CUST1054,417.12,Debit,Other,2025-03-28 21:49:00,Kolkata,Mobile,9,11849.62,No,0
TXN100933,CUST1374,396.38,Debit,Apple,2025-05-21 13:55:00,Chennai,ATM,4,48883.53,No,0
TXN100934,CUST1259,1857.4,Debit,Walmart,2025-04-24 18:34:00,Chennai,Web,5,7352.65,Yes,0
TXN100935,CUST1144,77.75,Debit,Walmart,2025-07-07 18:43:00,Mumbai,Mobile,9,12861.99,No,0
TXN100936,CUST1471,3179.3,Credit,Other,2025-05-06 20:11:00,Bengaluru,Web,8,14115.3,No,0
TXN100937,CUST1441,862.34,Debit,Zomato,2025-07-12 08:33:00,Chennai,Mobile,6,13984.44,No,0
TXN100938,CUST1459,576.82,Debit,Amazon,2025-08-27 19:52:00,Kochi,Web,4,18432.55,Yes,0
TXN100939,CUST1012,2977.17,Debit,Myntra,2025-09-13 17:32:00,Chennai,Web,3,53637.84,Yes,0
TXN100940,CUST1330,68.94,Debit,Amazon,2025-08-09 03:33:00,Kochi,Mobile,8,50930.14,No,0
TXN100941,CUST1224,1740.85,Credit,Walmart,2025-02-13 19:35:00,Chennai,Web,6,13972.5,No,0
TXN100942,CUST1272,5657.24,Credit,Google,2025-03-23 20:46:00,London,Web,7,25664.08,No,0
TXN100943,CUST1456,278.16,Credit,Swiggy,2025-11-30 06:46:00,Delhi,Web,6,41805.76,No,0
TXN100944,CUST1358,696.1,Credit,Other,2025-07-18 09:51:00,Pune,Mobile,14,25880.52,No,0
TXN100945,CUST1460,1724.19,Credit,Swiggy,2025-01-25 12:12:00,Chennai,Mobile,11,97037.5,No,0
TXN100946,CUST1408,227.99,Debit,ATM,2025-02-21 22:53:00,Kochi,Web,7,39596.68,Yes,0
TXN100947,CUST1156,1402.58,Debit,Myntra,2025-01-07 20:45:00,Kochi,Mobile,8,15561.81,No,0
TXN100948,CUST1373,16113.41,Debit,Walmart,2025-05-09 17:38:00,Kolkata,Mobile,6,16767.1,No,0
TXN100949,CUST1008,1521.07,Debit,Swiggy,2025-08-16 05:51:00,Delhi,Web,12,14399.56,No,0
TXN100950,CUST1122,1471.54,Debit,ATM,2025-10-21 07:41:00,Pune,Mobile,6,17598.14,No,0
TXN100951,CUST1348,329.03,Credit,Myntra,2025-11-16 14:44:00,Chennai,Web,9,30216.78,No,0
TXN100952,CUST1164,4145.3,Debit,Apple,2025-11-25 00:47:00,Delhi,Web,4,24918.62,No,0
TXN100953,CUST1090,71.84,Debit,Myntra,2025-08-11 18:27:00,Kochi,Web,8,20906.57,Yes,0
TXN100954,CUST1136,1057.19,Credit,ATM,2025-02-01 04:20:00,Hyderabad,Mobile,10,45998.2,No,0
TXN100955,CUST1186,2740.21,Credit,Other,2025-10-30 21:22:00,Chennai,Mobile,8,38453.19,Yes,0
TXN100956,CUST1316,90.03,Debit,Apple,2025-10-06 12:27:00,Mumbai,Mobile,5,9093.57,No,0
TXN100957,CUST1178,146.31,Debit,Zomato,2025-02-20 11:32:00,Pune,Web,7,11435.59,No,0
TXN100958,CUST1028,250.27,Credit,Other,2025-11-16 23:56:00,Chennai,Mobile,9,14210.23,No,0
TXN100959,CUST1220,4328.15,Debit,ATM,2025-10-06 04:24:00,Bengaluru,ATM,1,16222.12,No,0
TXN100960,CUST1357,580.27,Debit,Swiggy,2025-02-02 05:23:00,Chennai,Web,12,18410.27,No,0
TXN100961,CUST1041,2687.97,Debit,Myntra,2025-08-05 16:23:00,Kochi,ATM,8,21971.38,No,0
TXN100962,CUST1228,2287.51,Debit,Myntra,2025-02-11 13:51:00,Chennai,Mobile,8,38844.62,No,0
TXN100963,CUST1192,208.39,Credit,Other,2025-12-02 03:24:00,Kolkata,Mobile,7,12797.83,No,0
TXN100964,CUST1411,742.91,Debit,Myntra,2025-12-08 13:42:00,Hyderabad,ATM,6,16757.27,No,0
TXN100965,CUST1447,873.03,Credit,ATM,2025-01-23 08:14:00,Pune,Mobile,7,9064.64,No,0
TXN100966,CUST1145,1828.13,Credit,Google,2025-06-05 06:03:00,London,Mobile,10,14899.18,No,0
TXN100967,CUST1201,1377.07,Credit,Myntra,2025-04-06 14:13:00,Chennai,Mobile,9,25441.61,No,0
TXN100968,CUST1417,1026.93,Debit,Other,2025-03-18 11:55:00,Hyderabad,ATM,5,15171.69,No,0
TXN100969,CUST1212,3514.85,Debit,Google,2025-08-20 22:37:00,Kochi,Web,7,13713.93,No,0
TXN100970,CUST1461,3464.64,Debit,Local Store,2025-08-05 13:02:00,Bengaluru,Mobile,8,20244.71,No,0
TXN100971,CUST1220,257.7,Debit,Zomato,2025-12-15 08:08:00,Bengaluru,Web,10,35490.04,Yes,0
TXN100972,CUST1240,700.28,Credit,Local Store,2025-03-30 17:55:00,Kochi,Mobile,12,14935.28,No,0
TXN100973,CUST1413,1132.0,Debit,Uber,2025-03-03 13:48:00,London,Web,5,63983.66,No,0
TXN100974,CUST1397,1193.44,Debit,Other,2025-11-25 21:40:00,Delhi,Mobile,9,15760.3,No,0
TXN100975,CUST1046,1902.12,Debit,Local Store,2025-10-31 04:11:00,Bengaluru,Web,5,21756.08,No,0
TXN100976,CUST1035,1592.6,Credit,Walmart,2025-06-09 19:47:00,Mumbai,Mobile,8,70856.07,No,0
TXN100977,CUST1253,1989.31,Credit,Apple,2025-12-19 15:40:00,Bengaluru,Mobile,9,45742.82,Yes,0
TXN100978,CUST1390,2237.54,Debit,Walmart,2025-07-08 03:14:00,Pune,Mobile,7,26789.72,Yes,0
TXN100979,CUST1082,826.38,Credit,Amazon,2025-10-01 04:49:00,Pune,Mobile,9,39284.32,No,0
TXN100980,CUST1371,782.73,Debit,Local Store,2025-09-09 16:55:00,Dubai,Web,7,11494.33,Yes,0
TXN100981,CUST1256,4424.5,Debit,Other,2025-07-14 05:53:00,Chennai,Mobile,3,115245.51,No,0
TXN100982,CUST1197,667.57,Credit,Swiggy,2025-07-31 06:14:00,Delhi,Mobile,5,11954.79,No,0
TXN100983,CUST1303,2297.95,Debit,Flipkart,2025-04-20 10:24:00,Bengaluru,Mobile,9,34764.58,No,0
TXN100984,CUST1409,515.11,Credit,Local Store,2025-08-31 07:39:00,Hyderabad,Mobile,4,69029.27,No,0
TXN100985,CUST1450,1532.46,Debit,Zomato,2025-07-22 03:17:00,Pune,Mobile,12,36216.07,No,0
TXN100986,CUST1010,1647.59,Debit,Local Store,2025-09-17 21:06:00,Bengaluru,Mobile,7,28608.0,No,0
TXN100987,CUST1312,2098.47,Credit,Google,2025-10-17 17:36:00,Kolkata,Mobile,3,69157.91,No,0
TXN100988,CUST1286,5379.17,Debit,Amazon,2025-03-19 02:32:00,Kolkata,Mobile,8,47348.0,No,0
TXN100989,CUST1242,403.73,Credit,Myntra,2025-05-24 17:00:00,London,Mobile,4,20636.36,No,0
TXN100990,CUST1251,1273.13,Credit,Amazon,2025-07-31 15:08:00,Pune,ATM,10,94543.9,No,0
TXN100991,CUST1365,2126.69,Debit,Amazon,2025-11-17 12:32:00,Kochi,Web,10,17012.04,No,0
TXN100992,CUST1005,2132.45,Debit,Apple,2025-06-07 10:47:00,Delhi,Mobile,10,100620.94,No,0
TXN100993,CUST1119,804.75,Debit,ATM,2025-02-21 07:09:00,Bengaluru,Web,8,46394.32,No,0
TXN100994,CUST1289,1611.12,Debit,Flipkart,2025-05-21 13:36:00,Mumbai,Web,4,22133.99,No,0
TXN100995,CUST1374,1076.07,Debit,Amazon,2025-10-13 08:45:00,Delhi,Mobile,7,13824.11,Yes,0
TXN100996,CUST1065,2298.43,Debit,ATM,2025-08-11 17:01:00,Kolkata,Web,8,33521.87,No,0
TXN100997,CUST1146,1013.54,Debit,Apple,2025-07-14 05:27:00,Delhi,Mobile,9,18709.4,No,0
TXN100998,CUST1224,1028.69,Debit,Myntra,2025-10-27 01:14:00,Mumbai,Web,3,32238.06,No,0
TXN100999,CUST1239,1438.01,Credit,Walmart,2025-12-11 19:07:00,Bengaluru,Mobile,7,52714.6,No,0
TXN101000,CUST1177,665.71,Credit,Other,2025-10-12 16:20:00,Bengaluru,Mobile,10,57698.67,No,0
TXN101001,CUST1267,513.26,Credit,Myntra,2025-07-04 16:52:00,Kolkata,Mobile,8,84248.39,No,0
TXN101002,CUST1341,291.1,Debit,ATM,2025-03-23 00:16:00,Kolkata,ATM,12,13783.43,No,0
TXN101003,CUST1282,958.24,Credit,Swiggy,2025-01-12 20:47:00,Kolkata,Web,11,35632.46,Yes,0
TXN101004,CUST1063,525.88,Debit,Amazon,2025-07-23 19:21:00,Hyderabad,Mobile,2,10295.82,No,0
TXN101005,CUST1217,815.37,Debit,ATM,2025-04-05 19:54:00,Bengaluru,Mobile,10,29820.46,Yes,0
TXN101006,CUST1342,3783.07,Credit,Amazon,2025-12-04 07:57:00,Pune,Mobile,10,9269.82,No,0
TXN101007,CUST1315,841.63,Debit,Walmart,2025-05-07 09:44:00,Pune,Mobile,13,145633.34,Yes,0
TXN101008,CUST1283,3857.46,Debit,Zomato,2025-04-05 19:35:00,Mumbai,Mobile,10,78516.93,No,0
TXN101009,CUST1177,1612.37,Credit,Amazon,2025-09-30 17:20:00,Delhi,Mobile,12,9354.68,No,0
TXN101010,CUST1461,827.5,Credit,ATM,2025-07-25 09:27:00,Hyderabad,ATM,13,18568.47,No,0
TXN101011,CUST1417,395.42,Debit,Other,2025-11-11 03:32:00,Pune,Web,9,51146.7,No,0
TXN101012,CUST1098,979.05,Debit,Flipkart,2025-01-25 17:54:00,Kochi,Mobile,8,35440.2,No,0
TXN101013,CUST1105,733.73,Debit,Other,2025-09-19 15:02:00,Kolkata,Mobile,10,30163.56,No,0
TXN101014,CUST1099,3583.95,Debit,Uber,2025-08-05 07:18:00,Delhi,ATM,7,35905.87,No,0
TXN101015,CUST1385,7854.29,Credit,Amazon,2025-11-26 01:46:00,Mumbai,Web,10,56378.23,No,1
TXN101016,CUST1405,3075.55,Debit,Uber,2025-08-07 16:45:00,Kolkata,Web,5,134252.84,Yes,0
TXN101017,CUST1496,522.86,Credit,Myntra,2025-05-14 16:32:00,Kolkata,ATM,5,12713.92,No,0
TXN101018,CUST1311,1158.46,Debit,Local Store,2025-05-13 22:20:00,Delhi,Web,11,25499.12,No,0
TXN101019,CUST1006,874.1,Debit,Zomato,2025-12-14 19:24:00,Kolkata,Mobile,10,7714.47,Yes,0
TXN101020,CUST1476,608.3,Debit,Apple,2025-05-22 02:36:00,Chennai,Mobile,7,28606.85,No,0
TXN101021,CUST1465,1001.28,Credit,Google,2025-05-19 19:59:00,London,ATM,11,101835.78,Yes,0
TXN101022,CUST1197,960.72,Debit,Zomato,2025-10-16 15:28:00,Kochi,Mobile,13,42410.06,No,0
TXN101023,CUST1351,6882.18,Debit,Other,2025-06-28 16:44:00,Hyderabad,Mobile,11,53040.82,No,0
TXN101024,CUST1133,1523.72,Debit,ATM,2025-10-27 00:39:00,Delhi,Mobile,13,34068.3,No,0
TXN101025,CUST1358,2504.65,Debit,Google,2025-09-19 02:00:00,Chennai,Web,17,17352.63,No,0
TXN101026,CUST1259,3128.8,Debit,Myntra,2025-11-25 01:26:00,Chennai,ATM,5,9403.7,No,0
TXN101027,CUST1437,2333.76,Credit,Zomato,2025-05-08 18:05:00,Bengaluru,Mobile,9,88282.41,No,0
TXN101028,CUST1023,4293.53,Debit,Apple,2025-04-26 21:32:00,Kolkata,Mobile,6,21256.71,No,0
TXN101029,CUST1485,756.28,Debit,Google,2025-04-04 15:12:00,Kochi,ATM,9,25949.43,No,0
TXN101030,CUST1053,2862.73,Credit,Walmart,2025-04-17 10:22:00,Delhi,Mobile,9,6826.07,Yes,0
TXN101031,CUST1165,7800.34,Credit,Flipkart,2025-02-16 19:31:00,Delhi,Mobile,10,18308.56,Yes,0
TXN101032,CUST1202,533.3,Debit,Zomato,2025-07-18 06:41:00,Mumbai,ATM,11,32823.84,No,0
TXN101033,CUST1458,780.76,Debit,Myntra,2025-11-02 12:33:00,Bengaluru,Mobile,6,38412.97,No,0
TXN101034,CUST1083,724.27,Credit,Amazon,2025-01-27 12:51:00,Chennai,Mobile,10,99345.33,No,0
TXN101035,CUST1145,9466.87,Credit,Apple,2025-05-29 14:21:00,Pune,Web,9,24606.6,No,0
TXN101036,CUST1085,378.61,Credit,Google,2025-07-04 15:28:00,Dubai,Mobile,8,27446.25,No,0
TXN101037,CUST1078,1224.54,Debit,Google,2025-07-19 09:39:00,Mumbai,ATM,7,93088.6,No,0
TXN101038,CUST1457,1793.89,Debit,Flipkart,2025-01-08 09:31:00,Kolkata,Mobile,8,71691.98,No,0
TXN101039,CUST1366,633.17,Debit,Google,2025-03-10 21:59:00,Dubai,Mobile,5,10343.69,No,0
TXN101040,CUST1001,406.89,Debit,Uber,2025-10-31 21:45:00,Chennai,Mobile,6,88110.82,Yes,0
TXN101041,CUST1051,483.08,Debit,Swiggy,2025-04-18 21:38:00,Pune,Mobile,9,8922.87,No,0
TXN101042,CUST1173,853.68,Credit,Uber,2025-04-15 06:38:00,Delhi,Web,4,42317.74,No,0
TXN101043,CUST1205,642.45,Debit,Google,2025-10-11 01:12:00,Delhi,Web,6,52274.98,No,0
TXN101044,CUST1260,4643.82,Debit,Apple,2025-08-13 15:34:00,Hyderabad,ATM,5,34216.17,No,0
TXN101045,CUST1446,648.07,Debit,Zomato,2025-08-20 15:29:00,Kolkata,Mobile,6,22434.39,No,0
TXN101046,CUST1449,641.72,Debit,Myntra,2025-12-11 20:14:00,Kochi,Web,4,21253.61,No,1
TXN101047,CUST1369,1626.97,Debit,Amazon,2025-10-26 12:12:00,Chennai,Mobile,6,4653.82,No,0
TXN101048,CUST1488,,Credit,Zomato,2025-11-05 22:25:00,Delhi,Web,7,33307.7,No,0
TXN101049,CUST1288,50.0,Debit,Walmart,2025-10-25 02:26:00,Chennai,Web,8,30466.23,No,0
TXN101050,CUST1034,459.81,Debit,Zomato,2025-06-27 17:48:00,Dubai,Mobile,9,91946.56,No,0
TXN101051,CUST1348,661.59,Credit,Zomato,2025-12-29 03:21:00,Delhi,Mobile,6,24244.55,No,0
